domain,DNSFilter,Umbrella,UmbrellaFamily,Cloudflare,CloudflareGateway,CloudflareFamilies,Google,Quad9,NextDNS,Adguard
fitnepali.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fivestreetbakery.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fkkfap.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
flagshipfordcarolina.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
flamingohonuicoc.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
flapcon.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
floradna.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
floreriaroselove.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
floryart.net,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fluffex.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fmarquisecale.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
focallureperu.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
focamearsy.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
folckwanderers.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
followergods.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fomoportugal.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
foodandwoodworks.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fooropetes.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
football-eg.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
foreignmartbd.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
forestcountymunnar.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
forevergoodliving.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
forgefitlife.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
formandbackground.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
forming-a.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
forrastfoods.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
forteol.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
fortuneinfosys.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fosterscomp.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fotistax.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
fpga-china.com,allowed,allowed,allowed,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fqkeepers.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fqnvtmqsywublocpheas.com,allowed,blocked,blocked,allowed,blocked,allowed,allowed,blocked,blocked,blocked
franosbarbershop.com,blocked,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
frederickfilms.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
freebiano.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
freecapes.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
freelancemakemoney.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
freemanps.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
freestreetgist.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
freexulai.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
freightagents.net,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
frenchhplum.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
frevolalaw.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
friskyeliquid.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
fruteriascapellan.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
fsneng.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
ftpcm.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
fultonandassociates.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
funerariaamadeus.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
futket.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
g-rolled.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
ga-partnership.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gabzara.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gadgetandplay.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gaijinmassoterapia.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gaintetikh.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
galaxydigitel.com,blocked,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gamedizer.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gamedoithe.net,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gamot2go.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gando24.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
ganharcurtidas.com,allowed,allowed,allowed,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gaoruicn.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
garagebean.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
garagedoorrepairapex.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
garagedoorrepairteaneck.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
garagetactics.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
garammatka.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
garantitaksi.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gardenstrutturelegno.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
garudamartindia.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gasperpuntar.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gaunga.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gbsbreakes.com,blocked,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gcesab.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gcsucai.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gecfornmosa.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gediksaglik.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gem-importers.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
generatorsupercenterofatlanta.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
genesif.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
genf20pluscoupons.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gengrasjeepram.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
genxphones.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
genzmag.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
geoffoglemusic.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
geoglobalsystem.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
geometrai.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
georgereports.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
getaudiopress.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
getbiztips.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
getdripfit.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
getfitat50.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gggocambodia.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
ggtrends.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
ghetto-royale.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
ghodaghodi.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
giangholuankiem.com,allowed,blocked,blocked,allowed,blocked,blocked,blocked,blocked,blocked,blocked
giatlalaocai.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gigeram.com,blocked,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gimentpook.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gindnetsoft.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
girl4night.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gitbim.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
gizelemonteiro.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gkmfx.net,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
glaustudios.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
glkbio.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
globalhyg.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gloodin.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gloriapionproperties.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gmlsoftlabs.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gmthearingsolution.com,blocked,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gmvmexico.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gobossfashionwear.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gobronis2.net,blocked,allowed,allowed,allowed,allowed,allowed,allowed,blocked,blocked,allowed
godrivedrop.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gohappybody.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
goitsoluciones.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
goldmusics.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gonglue1.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
goodisgoodter.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
goodlifestylenews.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
goodnesspets.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
goodtoothclinic.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
goosepower.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gophimeraq.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gorillahikeafrica.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gospina.com,allowed,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
gossipexpert.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gpmandiri.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gpmdeveloper.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gqjdyp.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
grabbitshop.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
graciouslyyourssydney.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
granmaestropr.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
graphixagency.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greattechnical.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greatvacationgiveaways.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greenbeanph.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greendepth.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
greenectar.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greenedus.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greenfleld.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
greenseeblickhotel.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
greenwheelings.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gretrix.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
grillitrestaurant.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
groundedforyoungpeople.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
groupbizconsulting.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
groupe-kpar3.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
grupocemx.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
grupoloang.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
grupoperezdevargas.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gsfcloud.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
gsites14.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gtvtuning.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
guanchangwen.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
guestpostoffice.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
guiafacilpousoalegre.com,blocked,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
guidescience.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
guilhermebasilio.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
guimant.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
guitarraclasicamadrid.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gunesteknikservis.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gurshanlogistics.com,blocked,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gustochain.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gyantak.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
gzftae.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
h2tfashion.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
haghtillez.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
haianhland.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
hairsalon-locco.net,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
hangarlastik.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
hangduc24h.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
hangtrentroi.com,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
haniamarket.com,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
hanmails.net,allowed,blocked,blocked,allowed,blocked,blocked,allowed,blocked,blocked,blocked
hanoihomes.net,allowed,blocked,blocked,allowed,allowed,allowed,allowed,blocked,blocked,blocked
haovok.com,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked,blocked
